x,psi_exact,psi_explicit,remainder psi_exact - explicit,ratio = |remainder|/(sqrt(x)*log(x)^2),T_used
186,185.054384654641,185.059724546961,-0.005339892320,1.433769447864e-05,5000
187,185.054384654641,185.044587070747,0.009797583894,2.618247589181e-05,5000
188,185.054384654641,185.049675220377,0.004709434263,1.252613896923e-05,5000
189,185.054384654641,185.049050787931,0.005333866710,1.412079485007e-05,5000
190,185.054384654641,185.070474597417,-0.016089942776,4.239860676707e-05,5000
191,190.306658082687,187.651927516723,2.654730565964,6.963203902091e-03,5000
192,190.306658082687,190.285074631324,0.021583451363,5.635240824115e-05,5000
193,195.569348271592,192.932119641833,2.637228629759,6.854148650241e-03,5000
194,195.569348271592,195.548738357765,0.020609913828,5.332209023355e-05,5000
195,195.569348271592,195.617958454687,-0.048610183094,1.251971611247e-04,5000
196,195.569348271592,195.674029567568,-0.104681295976,2.684005578799e-04,5000
197,200.852552000330,198.263310354158,2.589241646172,6.609137000861e-03,5000
198,200.852552000330,200.869317764629,-0.016765764298,4.260533728996e-05,5000
199,206.145856825055,203.479011238106,2.666845586949,6.747105848328e-03,5000
200,206.145856825055,206.067770588097,0.078086236958,1.966905790864e-04,5000
201,206.145856825055,206.107323594022,0.038533231032,9.663717002635e-05,5000
202,206.145856825055,206.126556787995,0.019300037059,4.819220810092e-05,5000
203,206.145856825055,206.143531077566,0.002325747489,5.782308204059e-06,5000
204,206.145856825055,206.159987601412,-0.014130776357,3.498119769974e-05,5000
205,206.145856825055,206.171124167314,-0.025267342259,6.228279187136e-05,5000
206,206.145856825055,206.168085720750,-0.022228895695,5.456020998533e-05,5000
207,206.145856825055,206.145336431091,0.000520393964,1.271890465825e-06,5000
208,206.145856825055,206.113433967195,0.032422857860,7.891101907845e-05,5000
209,206.145856825055,206.105509605127,0.040347219928,9.778637767955e-05,5000
210,206.145856825055,206.166648967984,-0.020792142929,5.018243939640e-05,5000
211,211.497714958531,208.836351025504,2.661363933027,6.396668640008e-03,5000
212,211.497714958531,211.486805326940,0.010909631590,2.611355182517e-05,5000
213,211.497714958531,211.516659735582,-0.018944777051,4.516070854760e-05,5000
214,211.497714958531,211.508190405619,-0.010475447089,2.486956715800e-05,5000
215,211.497714958531,211.495164155987,0.002550802544,6.031229383025e-06,5000
216,211.497714958531,211.482469724679,0.015245233852,3.590089609838e-05,5000
217,211.497714958531,211.506582746512,-0.008867787981,2.079876054832e-05,5000
218,211.497714958531,211.512828121418,-0.015113162888,3.530507595580e-05,5000
219,211.497714958531,211.466717018098,0.030997940432,7.212450632823e-05,5000
220,211.497714958531,211.521055467036,-0.023340508506,5.409250161142e-05,5000
221,211.497714958531,211.506658081429,-0.008943122898,2.064434564944e-05,5000
222,211.497714958531,211.422823378357,0.074891580174,1.722020977038e-04,5000
223,216.904886729991,214.224757017089,2.680129712902,6.138511158660e-03,5000
224,216.904886729991,216.936109357246,-0.031222627255,7.123389100512e-05,5000
225,216.904886729991,216.936768597739,-0.031881867748,7.245678896348e-05,5000
226,216.904886729991,216.812277971669,0.092608758322,2.096590124933e-04,5000
227,222.329836747472,219.650829091735,2.679007655738,6.041844501989e-03,5000
228,222.329836747472,222.332444907042,-0.002608159570,5.859651077736e-06,5000
229,227.763558751027,225.008782057113,2.754776693914,6.165578446562e-03,5000
230,227.763558751027,227.857889136936,-0.094330385909,2.103277708746e-04,5000
231,227.763558751027,227.734643711381,0.028915039645,6.422942878739e-05,5000
232,227.763558751027,227.723644268325,0.039914482702,8.833110072097e-05,5000
233,233.214597204592,230.477874099492,2.736723105101,6.033848573707e-03,5000
235,233.214597204592,233.209289506423,0.005307698169,1.161590205333e-05,5000
236,233.214597204592,233.201588320677,0.013008883916,2.836543140837e-05,5000
237,233.214597204592,233.227442689810,-0.012845485218,2.790678301200e-05,5000
238,233.214597204592,233.182315585682,0.032281618910,6.987658731988e-05,5000
239,238.691060756524,235.914547431070,2.776513325454,5.988256691392e-03,5000
240,238.691060756524,238.725024276469,-0.033963519945,7.298686190861e-05,5000
241,244.175857690014,241.443648782849,2.732208907166,5.850382688817e-03,5000
242,244.175857690014,244.157478993635,0.018378696380,3.921303102662e-05,5000
243,245.274469978683,244.773806203247,0.500663775436,1.064422679395e-03,5000
244,245.274469978683,245.276376505957,-0.001906527275,4.038964671356e-06,5000
246,245.274469978683,245.278996562293,-0.004526583610,9.522172345867e-06,5000
247,245.274469978683,245.295472398538,-0.021002419856,4.402649264741e-05,5000
248,245.274469978683,245.262912626601,0.011557352082,2.414287416720e-05,5000
249,245.274469978683,245.239125217433,0.035344761250,7.357802233118e-05,5000
250,245.274469978683,245.302468754457,-0.027998775775,5.808460405681e-05,5000
251,250.799922917814,248.033162911936,2.766760005879,5.720037287088e-03,5000
252,250.799922917814,250.756833114909,0.043089802905,8.877969559971e-05,5000
254,250.799922917814,250.823998922479,-0.024076004665,4.926812998922e-05,5000
255,250.799922917814,250.825598674671,-0.025675756857,5.236433014708e-05,5000
256,251.493070098374,251.197626303157,0.295443795218,6.005151865201e-04,5000
257,257.042146183270,254.222419765672,2.819726417598,5.712142751997e-03,5000
258,257.042146183270,256.931805747448,0.110340435822,2.227798035985e-04,5000
260,257.042146183270,257.054821825308,-0.012675642039,2.542302534655e-05,5000
261,257.042146183270,257.095369970870,-0.053223787600,1.063971621896e-04,5000
262,257.042146183270,257.157778032773,-0.115631849504,2.303958401441e-04,5000
263,262.614300215447,259.859763521403,2.754536694045,5.470467742132e-03,5000
264,262.614300215447,262.558009372332,0.056290843115,1.114289885131e-04,5000
266,262.614300215447,262.631450018010,-0.017149802563,3.372918438716e-05,5000
267,262.614300215447,262.654297544910,-0.039997329463,7.841142831510e-05,5000
268,262.614300215447,262.708166250651,-0.093866035204,1.834273599072e-04,5000
269,268.209011595049,265.425962172389,2.783049422660,5.421124792986e-03,5000
271,273.811130415929,270.934969700020,2.876160715908,5.567033988213e-03,5000
272,273.811130415929,273.669179978333,0.141950437596,2.738903714721e-04,5000
273,273.811130415929,273.744812301779,0.066318114150,1.275577667191e-04,5000
274,273.811130415929,273.796854836810,0.014275579119,2.737212696391e-05,5000
276,273.811130415929,273.927576985252,-0.116446569323,2.218899197571e-04,5000
277,279.435147922116,276.658208820902,2.776939101214,5.275129715804e-03,5000
278,279.435147922116,279.369092069137,0.066055852979,1.250947853683e-04,5000
279,279.435147922116,279.403167219027,0.031980703089,6.037848116892e-05,5000
281,285.073502591450,282.215563325493,2.857939265957,5.362842639810e-03,5000
282,285.073502591450,285.063233953627,0.010268637823,1.921040077013e-05,5000
283,290.718949489093,287.936280100218,2.782669388875,5.190052361611e-03,5000
285,290.718949489093,290.766388103197,-0.047438614104,8.794883345915e-05,5000
286,290.718949489093,290.705757880038,0.013191609055,2.438356554049e-05,5000
287,290.718949489093,290.667990511669,0.050958977425,9.391313905792e-05,5000
289,293.552162833149,292.165196613022,1.386966220128,2.540963425933e-03,5000
290,293.552162833149,293.552645991472,-0.000483158323,8.825566468952e-07,5000
291,293.552162833149,293.526652838269,0.025509994880,4.646102813191e-05,5000
293,299.232335442166,296.374437221867,2.857898220299,5.174756054275e-03,5000
294,299.232335442166,299.252861907901,-0.020526465734,3.705924730094e-05,5000
295,299.232335442166,299.298521944821,-0.066186502654,1.191504625484e-04,5000
297,299.232335442166,299.204316986598,0.028018455568,5.015011161319e-05,5000
298,299.232335442166,299.271512854771,-0.039177412604,6.992314057943e-05,5000
299,299.232335442166,299.225919474903,0.006415967264,1.141850491059e-05,5000
301,299.232335442166,299.267488226028,-0.035152783862,6.220767202151e-05,5000
302,299.232335442166,299.222233409596,0.010102032570,1.782658368192e-05,5000
304,299.232335442166,299.276378515859,-0.044043073692,7.728589402680e-05,5000
305,299.232335442166,299.203127220074,0.029208222093,5.111116764421e-05,5000
306,299.232335442166,299.183633519693,0.048701922474,8.498633534327e-05,5000
308,304.959183189754,305.052255853980,-0.093072664226,1.615185540655e-04,5000
309,304.959183189754,304.982618631592,-0.023435441838,4.055816692890e-05,5000
311,310.698976101933,307.901086222576,2.797889879357,4.815683936847e-03,5000
312,310.698976101933,310.664687077830,0.034289024103,5.885721565377e-05,5000
314,316.445179292473,316.537936793590,-0.092757501117,1.583580796514e-04,5000
315,316.445179292473,316.438668592872,0.006510699601,1.108531805718e-05,5000
316,316.445179292473,316.371386126792,0.073793165681,1.253054415203e-04,5000
318,322.204081066350,322.347664754810,-0.143583688460,2.425142664449e-04,5000
319,322.204081066350,322.119571808444,0.084509257906,1.423578863118e-04,5000
321,322.204081066350,322.148749041268,0.055332025082,9.271617568337e-05,5000
322,322.204081066350,322.253091270796,-0.049010204445,8.190719505756e-05,5000
324,322.204081066350,322.240069687728,-0.035988621378,5.983086805745e-05,5000
325,322.204081066350,322.177828686880,0.026252379470,4.353080285676e-05,5000
327,322.204081066350,322.208326444364,-0.004245378014,7.003116283416e-06,5000
328,322.204081066350,322.177830170181,0.026250896169,4.319148289365e-05,5000
330,322.204081066350,322.082618656982,0.121462409368,1.988221777087e-04,5000
331,328.006199441727,325.111095976966,2.895103464762,4.726905522325e-03,5000
333,328.006199441727,327.946689639502,0.059509802225,9.667003272611e-05,5000
334,328.006199441727,328.039230523537,-0.033031081809,5.352131050865e-05,5000
336,328.006199441727,327.906229552213,0.099969889514,1.611702381712e-04,5000
337,333.826282372080,330.940363659793,2.885918712286,4.640991764991e-03,5000
339,333.826282372080,333.831310391978,-0.005028019898,8.045557852639e-06,5000
341,333.826282372080,333.824630800614,0.001651571466,2.629678492095e-06,5000
342,333.826282372080,333.807663562336,0.018618809743,2.957231435762e-05,5000
344,335.772192521135,335.792003976228,-0.019811455093,3.131237646059e-05,5000
345,335.772192521135,335.759028669260,0.013163851875,2.075490454284e-05,5000
347,341.621517301082,338.621517564513,2.999999736569,4.707008767953e-03,5000
349,347.476589223284,344.631822698008,2.844766525277,4.441906852027e-03,5000
350,347.476589223284,347.460546354482,0.016042868802,2.498959320670e-05,5000
352,347.476589223284,347.494286562241,-0.017697338957,2.743489780683e-05,5000
353,353.343057280218,350.380842721627,2.962214558590,4.581162940625e-03,5000
355,353.343057280218,353.436427218755,-0.093369938537,1.437154235925e-04,5000
357,353.343057280218,353.264406025568,0.078651254650,1.204901174301e-04,5000
358,353.343057280218,353.335963879388,0.007093400830,1.084125618507e-05,5000
360,359.226379668706,359.231158273436,-0.004778604730,7.269323412713e-06,5000
362,362.170818647872,362.177616786775,-0.006798138903,1.029349182025e-05,5000
363,362.170818647872,362.156984815548,0.013833832325,2.089823309444e-05,5000
365,362.170818647872,362.147327489197,0.023491158675,3.532393642546e-05,5000
367,368.076180495927,365.128204708248,2.947975787679,4.412633444023e-03,5000
368,368.076180495927,367.979177457350,0.097003038576,1.448665983739e-04,5000
370,368.076180495927,368.095329817021,-0.019149321094,2.846838795726e-05,5000
372,368.076180495927,368.184386889244,-0.108206393317,1.601401932625e-04,5000
373,373.997758915571,371.009502036705,2.988256878866,4.412538848043e-03,5000
375,373.997758915571,373.953125375664,0.044633539906,6.561251495420e-05,5000
377,373.997758915571,374.060112819087,-0.062353903516,9.125460428152e-05,5000
379,379.935295120653,376.975412956533,2.959882164120,4.312630748908e-03,5000
380,379.935295120653,379.808517688108,0.126777432545,1.843114104706e-04,5000
382,379.935295120653,380.020455007360,-0.085159886706,1.232645586799e-04,5000
384,385.883330109834,385.730163226715,0.153166883119,2.207351700703e-04,5000
386,385.883330109834,385.896766829376,-0.013436719542,1.928030675511e-05,5000
388,385.883330109834,386.054038064933,-0.170707955100,2.438927415168e-04,5000
389,391.846909453452,388.905842763596,2.941066689856,4.192915094982e-03,5000
391,391.846909453452,391.839210567188,0.007698886265,1.092896218621e-05,5000
393,391.846909453452,391.898097016018,-0.051187562566,7.235447890795e-05,5000
395,391.846909453452,391.952542648268,-0.105633194815,1.486830138483e-04,5000
397,397.830845734139,394.883173341076,2.947672393063,4.131521716964e-03,5000
398,397.830845734139,397.737784562882,0.093061171258,1.301631254194e-04,5000
400,397.830845734139,397.936937839029,-0.106092104890,1.477702753756e-04,5000
402,403.824807161446,403.655356325934,0.169450835512,2.350400938950e-04,5000
404,403.824807161446,403.776523761948,0.048283399498,6.669601040080e-05,5000
406,403.824807161446,403.832895803324,-0.008088641878,1.112732729844e-05,5000
408,403.824807161446,403.962349671475,-0.137542510029,1.884407405377e-04,5000
410,409.838522317489,409.702213503168,0.136308814321,1.859917437749e-04,5000
411,409.838522317489,409.787387919561,0.051134397928,6.963093927184e-05,5000
413,409.838522317489,409.834039554654,0.004482762835,6.079676409967e-06,5000
415,409.838522317489,409.838938602302,-0.000416284813,5.623152997296e-07,5000
417,409.838522317489,409.860912589801,-0.022390272312,3.012397537325e-05,5000
419,415.876393237411,412.851863411234,3.024529826177,4.053061667704e-03,5000
421,421.919026071093,418.834065991427,3.084960079666,4.117713139798e-03,5000
423,421.919026071093,421.951609027711,-0.032582956618,4.331984671795e-05,5000
425,421.919026071093,422.027621514493,-0.108595443400,1.438157669500e-04,5000
427,421.919026071093,421.892484478404,0.026541592690,3.501296332840e-05,5000
429,421.919026071093,421.801892782589,0.117133288504,1.539209178683e-04,5000
431,427.985134161197,424.941700095012,3.043434066185,3.983868302612e-03,5000
433,434.055871889200,431.103737621896,2.952134267303,3.849543367183e-03,5000
435,434.055871889200,434.062176421893,-0.006304532693,8.189666841397e-06,5000
437,434.055871889200,434.020379116330,0.035492772870,4.593054478750e-05,5000
439,440.140371302275,437.105158147151,3.035213155124,3.912976400485e-03,5000
441,440.140371302275,440.125856888263,0.014514414012,1.864154323977e-05,5000
443,446.233941072320,443.185997457088,3.047943615232,3.899972003092e-03,5000
445,446.233941072320,446.312201271890,-0.078260199571,9.976438391224e-05,5000
447,446.233941072320,446.155604854137,0.078336218183,9.949125833545e-05,5000
449,452.340963960062,449.275457033175,3.065506926887,3.879002290373e-03,5000
451,452.340963960062,452.430179753968,-0.089215793906,1.124766785790e-04,5000
453,452.340963960062,452.315804460241,0.025159499821,3.160336076570e-05,5000
455,452.340963960062,452.302035697704,0.038928262358,4.872078368096e-05,5000
457,458.465647350956,455.368921180863,3.096726170093,3.861690091541e-03,5000
460,458.465647350956,458.459276645637,0.006370705319,7.901578924106e-06,5000
462,464.599045393953,464.597868576458,0.001176817495,1.454383774884e-06,5000
464,470.736772448039,470.746599301361,-0.009826853321,1.210138485929e-05,5000
466,470.736772448039,470.728145170422,0.008627277617,1.058649405489e-05,5000
468,476.883101705708,476.896391275021,-0.013289569313,1.625002764392e-05,5000
470,476.883101705708,476.866922154599,0.016179551109,1.971430376748e-05,5000
472,476.883101705708,476.925712349270,-0.042610643562,5.173825197870e-05,5000
475,476.883101705708,476.882017269483,0.001084436225,1.309870948530e-06,5000
477,476.883101705708,476.797258319604,0.085843386104,1.033301385692e-04,5000
479,483.054802303119,480.001237830150,3.053564472969,3.662938599008e-03,5000
481,483.054802303119,483.103687227848,-0.048884924729,5.843950184444e-05,5000
483,483.054802303119,483.035315833396,0.019486469723,2.321562130239e-05,5000
486,483.054802303119,482.938416860842,0.116385442277,1.379530804261e-04,5000
488,489.243066426202,489.420901936462,-0.177835510260,2.100791827692e-04,5000
490,489.243066426202,489.055155983738,0.187910442464,2.212348940482e-04,5000
492,495.439510553996,495.564014576913,-0.124504022917,1.460934026645e-04,5000
495,495.439510553996,495.452063299024,-0.012552745028,1.465596583448e-05,5000
497,495.439510553996,495.455623755849,-0.016113201853,1.875070872430e-05,5000
499,501.652116649748,498.483729187525,3.168387462223,3.674856427103e-03,5000
502,501.652116649748,501.484820996014,0.167295653733,1.930845560779e-04,5000
504,507.872706819847,507.999465778988,-0.126758959141,1.458219627630e-04,5000
506,507.872706819847,507.806571569073,0.066135250775,7.583411905907e-05,5000
509,514.105154836398,510.979193393179,3.125961443219,3.567035208891e-03,5000
511,514.105154836398,513.960550943246,0.144603893152,1.644772534226e-04,5000
513,514.798302016958,514.758561531705,0.039740485252,4.505748096406e-05,5000
516,514.798302016958,514.776292420973,0.022009595985,2.483524295721e-05,5000
518,514.798302016958,514.701590980725,0.096711036232,1.087813797054e-04,5000
520,514.798302016958,514.506250982792,0.292051034166,3.274651583401e-04,5000
523,527.313633522776,524.126577729067,3.187055793709,3.556708152005e-03,5000
525,527.313633522776,527.220845454475,0.092788068301,1.032267910268e-04,5000
528,527.313633522776,527.240266916741,0.073366606035,8.124031294592e-05,5000
530,530.449127738705,530.565203266236,-0.116075527530,1.281354170122e-04,5000
533,530.449127738705,530.425418064335,0.023709674370,2.605236918175e-05,5000
535,530.449127738705,530.445249953352,0.003877785353,4.247898484415e-06,5000
537,530.449127738705,530.470281872146,-0.021154133441,2.310253339261e-05,5000
540,530.449127738705,530.257534044368,0.191593694337,2.082890238532e-04,5000
542,536.742547017552,536.947638481142,-0.205091463591,2.222899201695e-04,5000
545,536.742547017552,536.776592007702,-0.034044990150,3.673377242276e-05,5000
547,543.046995819974,539.860710459552,3.186285360422,3.427652298118e-03,5000
550,543.046995819974,543.103217810060,-0.056221990087,6.021121630299e-05,5000
553,543.046995819974,543.076433567808,-0.029437747834,3.138672959593e-05,5000
555,543.046995819974,543.149332793902,-0.102336973928,1.087911960909e-04,5000
558,549.369561059901,549.557665643399,-0.188104583498,1.990899120106e-04,5000
560,549.369561059901,549.384239045399,-0.014677985498,1.548988441128e-05,5000
563,555.702840688041,552.507139615019,3.195701073021,3.357798448148e-03,5000
565,555.702840688041,555.608455465468,0.094385222572,9.888632857695e-05,5000
568,555.702840688041,555.493520363559,0.209320324482,2.183575068145e-04,5000
571,568.394110331823,565.161052049800,3.233058282023,3.358189667739e-03,5000
573,568.394110331823,568.347186985547,0.046923346276,4.860076095845e-05,5000
576,568.394110331823,568.193106744701,0.201003587122,2.073051430811e-04,5000
579,574.751952598331,574.726576907792,0.025375690539,2.606072504957e-05,5000
581,574.751952598331,574.808791512852,-0.056838914521,5.820963907113e-05,5000
584,574.751952598331,574.817434797468,-0.065482199137,6.678077729223e-05,5000
587,581.126977418159,577.930926957480,3.196050460679,3.245867720946e-03,5000
589,581.126977418159,581.160158545461,-0.033181127302,3.360519513719e-05,5000
592,581.126977418159,581.047901560760,0.079075857400,7.975619526502e-05,5000
595,587.512171817157,587.589481151721,-0.077309334564,7.765462114720e-05,5000
598,587.512171817157,587.532667670692,-0.020495853535,2.050339358773e-05,5000
600,593.907433415272,594.008090794860,-0.100657379588,1.004215325922e-04,5000
603,600.306028349808,600.479851235877,-0.173822886070,1.727142595870e-04,5000
606,600.306028349808,600.340886023759,-0.034857673951,3.449601385051e-05,5000
609,606.714557140867,606.852976772879,-0.138419632012,1.364352638213e-04,5000
611,606.714557140867,606.522179991204,0.192377149663,1.891151977019e-04,5000
614,613.132922076803,613.140376835465,-0.007454758661,7.299280155717e-06,5000
617,619.557791100709,616.209420066000,3.348371034709,3.265595862021e-03,5000
620,625.985896373393,625.980925960026,0.004970413368,4.828504192352e-06,5000
623,625.985896373393,625.972074757528,0.013821615865,1.337454158641e-05,5000
626,627.595334285828,627.574860891293,0.020473394535,1.973415690015e-05,5000
629,627.595334285828,627.430736373637,0.164597912190,1.580411728583e-04,5000
632,634.042640148369,634.003131047868,0.039509100500,3.778929122776e-05,5000
634,634.042640148369,634.061417987797,-0.018777839428,1.791454095780e-05,5000
637,634.042640148369,634.068286318212,-0.025646169843,2.437374209021e-05,5000
640,634.042640148369,634.040870799961,0.001769348407,1.675177970281e-06,5000
643,646.971814329527,643.926711719292,3.045102610235,2.872139988770e-03,5000
646,646.971814329527,647.029345174159,-0.057530844632,5.405907423141e-05,5000
649,653.444160624028,653.603647965316,-0.159487341288,1.493022248582e-04,5000
652,653.444160624028,653.481108420114,-0.036947796086,3.445948283987e-05,5000
655,659.925737753304,660.079519955814,-0.153782202510,1.428941084435e-04,5000
658,659.925737753304,659.909143452570,0.016594300735,1.536254013674e-05,5000
661,672.910215127659,669.795404150088,3.114810977571,2.873024460077e-03,5000
664,672.910215127659,672.915934647025,-0.005719519366,5.256278488725e-06,5000
667,672.910215127659,672.941254467928,-0.031039340269,2.842170323170e-05,5000
671,672.910215127659,672.888478800293,0.021736327366,1.980738627146e-05,5000
674,679.421960457303,679.156656974288,0.265303483015,2.408907697656e-04,5000
677,685.939631730216,682.739746561449,3.199885168767,2.895043903258e-03,5000
680,685.939631730216,685.941958562015,-0.002326831800,2.097667195662e-06,5000
683,692.466126589786,689.150247826152,3.315878763635,2.978710463014e-03,5000
686,692.466126589786,692.597080337179,-0.130953747393,1.172229861454e-04,5000
689,692.466126589786,692.374128112368,0.091998477419,8.206307329891e-05,5000
693,699.004266413554,699.129688690425,-0.125422276871,1.113565535868e-04,5000
696,699.004266413554,698.955312994788,0.048953418766,4.331244527305e-05,5000
699,699.004266413554,698.960410862710,0.043855550844,3.866782090188e-05,5000
702,705.556774300589,705.436159445047,0.120614855542,1.059810448282e-04,5000
705,705.556774300589,705.476940914364,0.079833386225,6.990704900041e-05,5000
709,712.120629827121,708.884215273803,3.236414553318,2.821129360980e-03,5000
712,712.120629827121,712.159427260747,-0.038797433627,3.370438526214e-05,5000
715,712.120629827121,712.061289457827,0.059340369294,5.137653052172e-05,5000
719,718.698491184842,715.420286942867,3.278204241975,2.825544370685e-03,5000
722,718.698491184842,718.674096527316,0.024394657526,2.095593551360e-05,5000
