"x","ratio_policy","ratio_full","delta","T_used"
"770","0,0004253719100264","0,0001610707005112","0,0002643012095152","3000"
"773","0,002584033219159","0,002720894071537","-0,000136860852378","3000"
"777","4,977170730483E-05","1,272486324101E-05","3,704684406382E-05","3000"
"781","2,100453439753E-05","6,433426735193E-05","-4,33297329544E-05","3000"
"784","8,798806026374E-05","0,0001266897723147","-3,870171205096E-05","3000"
"788","0,0003369267263002","0,0002087328496865","0,0001281938766137","3000"
"791","8,631000159907E-05","1,965138618871E-06","8,4344862980199E-05","3000"
"795","3,471536284568E-06","0,0001191962258726","-0,000115724689588032","3000"
"799","3,711865661366E-05","0,0001295042932612","-9,238563664754E-05","3000"
"803","3,870175152122E-05","1,109763999543E-05","2,760411152579E-05","3000"
"806","0,0001804165996158","7,238854629315E-05","0,00010802805332265","3000"
"810","8,612137239319E-06","4,181340370436E-05","-3,3201266465041E-05","3000"
"814","0,000138366166368","0,0001325846757718","5,78149059620001E-06","3000"
"817","1,434849944421E-05","8,152117261538E-06","6,196382182672E-06","3000"
"821","0,002687596925187","0,002467463828867","0,00022013309632","3000"
"825","9,663857527381E-05","1,359618063805E-06","9,5278957210005E-05","3000"
"829","0,002588710383167","0,002713130368775","-0,000124419985608","3000"
"833","9,408997605927E-05","7,929782156069E-06","8,6160193903201E-05","3000"
"836","4,339629521945E-05","0,0001184515524108","-7,505525719135E-05","3000"
"840","0,000162863545116","8,081567233676E-05","8,204787277924E-05","3000"
"844","7,076655309446E-06","4,805132333421E-05","-4,0974668024764E-05","3000"
"848","1,643008636082E-05","9,11040928705E-06","7,31967707377E-06","3000"
"852","0,0003057057123405","0,0001930620780389","0,0001126436343016","3000"
"856","0,000350310210591","0,0001641994332749","0,0001861107773161","3000"
"860","0,0003484749347627","0,0002121500674307","0,000136324867332","3000"
"864","0,0003138573559538","0,0001178026532336","0,0001960547027202","3000"
"868","3,166030668443E-05","4,324359336057E-05","-1,158328667614E-05","3000"
"872","2,961458136921E-05","6,675059390579E-05","-3,713601253658E-05","3000"
"876","0,0003530049844922","0,0001699910974125","0,0001830138870797","3000"
"880","0,0003557344542412","0,0001770580926607","0,0001786763615805","3000"
"884","0,0004303701361557","0,0001992786683625","0,0002310914677932","3000"
"888","0,0003857896216325","0,0001093233155387","0,0002764663060938","3000"
"892","8,917759560768E-05","5,123057206587E-06","8,4054538401093E-05","3000"
"896","0,0001036419560192","1,453386590617E-05","8,910809011303E-05","3000"
"900","4,872221577725E-05","1,001237163116E-05","3,870984414609E-05","3000"
"905","0,0001661011689341","2,46676482977E-05","0,0001414335206364","3000"
"909","0,0001433388230074","4,083713923788E-05","0,00010250168376952","3000"
"913","0,0003681942920048","6,082092303806E-05","0,00030737336896674","3000"
"917","7,681705184872E-05","7,513786316505E-05","1,67918868367E-06","3000"
"921","0,0002172331428798","9,632640109092E-05","0,00012090674178888","3000"
"926","0,0002057146008292","0,0001565870851257","4,91275157035E-05","3000"
"930","0,0002392202085867","8,713802328009E-05","0,00015208218530661","3000"
"934","0,0002815232201483","2,911959225208E-05","0,00025240362789622","3000"
"939","0,0001764752945612","2,163396022702E-05","0,00015484133433418","3000"
"943","3,049835859935E-05","1,503414990206E-05","1,546420869729E-05","3000"
"947","0,00228668857816","0,002353238252967","-6,65496748069997E-05","3000"
"952","0,0004071278448798","2,887577963146E-05","0,00037825206524834","3000"
"956","7,472309954815E-05","0,0001613270141677","-8,660391461955E-05","3000"
"960","0,0002391906963786","5,879828911428E-05","0,00018039240726432","3000"
"965","0,0002216501278319","7,962413184871E-05","0,00014202599598319","3000"
"969","1,119163299885E-05","3,548780462869E-05","-2,429617162984E-05","3000"
"974","8,498334597909E-05","1,357919268222E-05","7,140415329687E-05","3000"
"978","0,0004714201238065","2,200473280567E-05","0,00044941539100083","3000"
"983","0,00243929920696","0,002380796064721","5,85031422390002E-05","3000"
"987","9,00084118949E-05","3,897079741307E-05","5,103761448183E-05","3000"
"992","0,0004242378806107","5,022214875713E-05","0,00037401573185357","3000"
"997","0,002368396497427","0,002375822584643","-7,42608721600009E-06","3000"
"1001","6,82334295286E-05","9,410776550231E-05","-2,587433597371E-05","3000"
"1006","0,0001983146206238","0,0001431842207231","5,51303999007E-05","3000"
"1010","0,0002017084997017","5,307080468036E-05","0,00014863769502134","3000"
"1015","0,0001139111617188","0,0001643493006974","-5,04381389786E-05","3000"
"1020","8,205542777833E-05","2,151510930854E-05","6,054031846979E-05","3000"
"1024","2,114325826624E-05","0,0002292591810711","-0,00020811592280486","3000"
"1029","0,0002649845466149","0,0001081556461709","0,000156828900444","3000"
"1034","0,0004281455072755","4,942142450021E-05","0,00037872408277529","3000"
"1039","0,002230449408975","0,002228445404056","2,004004919E-06","3000"
"1044","4,696371585404E-05","2,948953687833E-06","4,4014762166207E-05","3000"
"1048","0,0004819904477693","4,261202622288E-05","0,00043937842154642","3000"
"1053","0,0003195936526861","0,0001198241755087","0,0001997694771774","3000"
"1058","0,0001222040716299","1,434936362872E-06","0,000120769135267028","3000"
"1063","0,002337726778906","0,002124627547519","0,000213099231387","3000"
"1068","0,0003772963421887","3,80520819356E-05","0,0003392442602531","3000"
"1073","3,610514038402E-05","6,2021413171E-05","-2,591627278698E-05","3000"
"1078","5,196377982022E-05","2,747719109187E-05","2,448658872835E-05","3000"
"1083","8,206233112445E-05","8,654284263248E-05","-4,48051150802999E-06","3000"
"1088","0,0004279268283998","8,568470086606E-05","0,00034224212753374","3000"
"1093","0,002247890924102","0,001965050167673","0,000282840756429","3000"
"1098","0,0002325485869475","6,912902583777E-05","0,00016341956110973","3000"
"1103","0,002190834484903","0,00211782982485","7,30046600530003E-05","3000"
"1108","0,0003381259508428","0,0001262880762289","0,0002118378746139","3000"
"1113","8,417120232651E-05","2,832549248655E-05","5,584570983996E-05","3000"
"1118","0,0004421257323046","7,292616713242E-05","0,00036919956517218","3000"
"1123","0,002125794430267","0,002113115288537","1,26791417299999E-05","3000"
"1129","0,002049299017405","0,002108591425768","-5,9292408363E-05","3000"
"1134","2,294919750596E-05","5,77522894423E-05","-3,480309193634E-05","3000"
"1139","0,0001227936643482","3,630034110213E-05","8,649332324607E-05","3000"
"1144","0,0001488775760002","3,97907119299E-05","0,0001090868640703","3000"
"1150","0,0003865573023902","3,911340318922E-05","0,00034744389920098","3000"
"1155","0,0001068596213443","6,515370084782E-05","4,170592049648E-05","3000"
"1160","0,0001080202272488","4,408851890875E-05","6,393170834005E-05","3000"
"1166","0,0001396775534502","0,0001379774140955","1,70013935469999E-06","3000"
"1171","0,001965383906392","0,002018474723317","-5,30908169250003E-05","3000"
"1176","4,641703284274E-05","4,507939729905E-05","1,33763554369E-06","3000"
"1182","0,0003262873925537","0,0001452362984293","0,0001810510941244","3000"
"1187","0,002089764084449","0,00205748433554","3,2279748909E-05","3000"
"1193","0,001934717365462","0,002129911880821","-0,000195194515359","3000"
"1198","4,577591279777E-05","0,0001240766365163","-7,830072371853E-05","3000"
"1204","0,0001291169276784","0,0001140033835914","1,5113544087E-05","3000"
"1209","0,0001527989281576","1,815321046149E-05","0,00013464571769611","3000"
"1215","4,784875411713E-05","4,718590103819E-05","6,62853078940003E-07","3000"
"1221","0,0001590467798369","1,89346794544E-05","0,0001401121003825","3000"
"1226","0,0001206369849141","5,887383262734E-05","6,176315228676E-05","3000"
"1232","0,0002285264379592","0,0001768751834867","5,16512544725E-05","3000"
"1238","0,0003498146710581","0,0003079217585747","4,18929124834E-05","3000"
"1243","9,566984892461E-05","4,808732536199E-06","9,0861116388411E-05","3000"
"1249","0,001950198090353","0,001962876689477","-1,26785991239999E-05","3000"
"1255","0,0001707231281403","5,864944396568E-05","0,00011207368417462","3000"
"1261","8,313025405461E-05","1,172435068294E-05","7,140590337167E-05","3000"
"1266","6,074678821617E-05","5,999733078913E-05","7,49457427039994E-07","3000"
"1272","3,480947389414E-05","6,62981926139E-06","2,817965463275E-05","3000"
"1278","0,0001263798593924","6,29353773414E-05","6,3444482051E-05","3000"
"1284","0,0002180928787704","0,0002815154629842","-6,34225842138E-05","3000"
"1290","3,265859133624E-05","1,082742669236E-05","2,183116464388E-05","3000"
"1296","0,0002066447101898","0,0002662193934617","-5,95746832719E-05","3000"
"1302","2,601594317852E-05","2,106139780803E-05","4,95454537049E-06","3000"
"1308","0,0002272883316039","0,000230462677093","-3,17434548910002E-06","3000"
"1314","1,744396371582E-05","5,895927830457E-05","-4,151531458875E-05","3000"
"1320","5,429434551072E-05","1,472826244244E-05","3,956608306828E-05","3000"
"1326","0,0001564441144283","0,0003320772875734","-0,0001756331731451","3000"
"1332","4,349192663617E-05","4,014778376467E-05","3,3441428715E-06","3000"
"1338","5,93695787035E-05","3,006507076144E-05","2,930450794206E-05","3000"
"1345","3,773197370747E-05","3,800947519447E-05","-2,77501486999995E-07","3000"
"1351","6,04608457789E-05","3,110670056778E-05","2,935414521112E-05","3000"
"1357","0,000188429614201","1,758065113045E-05","0,00017084896307055","3000"
"1363","2,803790226798E-05","0,0001816377941782","-0,00015359989191022","3000"
"1370","7,058864511099E-05","0,0001082406091587","-3,765196404771E-05","3000"
"1376","0,0001571424131282","5,736164289826E-05","9,978077022994E-05","3000"
"1382","0,0001688230695157","0,0002756700512435","-0,0001068469817278","3000"
"1389","3,346636022098E-05","1,060400385533E-05","2,286235636565E-05","3000"
"1395","0,000130851178037","4,008267207502E-06","0,000126842910829498","3000"
"1401","4,800612688595E-05","0,0001663600007547","-0,00011835387386875","3000"
"1408","0,000128668618211","0,0003446713486786","-0,0002160027304676","3000"
"1414","9,81259600762E-05","1,538319505572E-05","8,274276502048E-05","3000"
"1421","7,198362898074E-05","8,821653698795E-05","-1,623290800721E-05","3000"
"1428","5,098361748344E-05","4,314376562857E-05","7,83985185487E-06","3000"
"1434","0,0001143852755094","0,0002161900124665","-0,0001018047369571","3000"
"1441","0,0003316116856741","0,0001534899758651","0,000178121709809","3000"
"1447","0,001650440145433","0,001825692439132","-0,000175252293699","3000"
"1454","0,0002973427137151","0,0003340235965249","-3,66808828098E-05","3000"
"1461","0,0003021162086014","6,789944205099E-05","0,00023421676655041","3000"
"1468","0,0002113098273657","5,262845481847E-05","0,00015868137254723","3000"
"1474","4,337421859888E-05","0,0001643131838166","-0,00012093896521772","3000"
"1481","0,002034891079163","0,001603036968361","0,000431854110802","3000"
"1488","2,856434060216E-05","5,104700097368E-06","2,3459640504792E-05","3000"
"1495","0,0003014206278746","0,0001159820682946","0,00018543855958","3000"
"1502","0,0002356409667421","4,753574871324E-05","0,00018810521802886","3000"
"1509","0,0003639478350473","0,0002095773284495","0,0001543705065978","3000"
"1516","0,0001382449231618","1,528377175947E-05","0,00012296115140233","3000"
"1523","0,001722572530789","0,001780610489138","-5,80379583490001E-05","3000"
"1530","1,78272803818E-05","0,0002109960664256","-0,0001931687860438","3000"
"1537","1,58290774267E-05","3,626386163827E-05","-2,043478421157E-05","3000"
"1544","0,0001561534467259","0,0002263867183297","-7,02332716038E-05","3000"
"1551","4,391954877402E-05","4,822618391662E-05","-4,3066351426E-06","3000"
"1558","0,0001894306499585","0,0003197204146813","-0,0001302897647228","3000"
"1565","0,0002394438265587","0,0002314111269014","8,0326996573E-06","3000"
"1573","0,0002379985164837","8,598273551856E-05","0,00015201578096514","3000"
"1580","0,0001306424833811","0,0001760660995309","-4,54236161498E-05","3000"
"1587","7,400359846089E-05","4,705117864048E-05","2,695241982041E-05","3000"
"1594","0,0002471229605307","0,0001632217822379","8,39011782928E-05","3000"
"1602","3,779879462744E-05","0,000252823435317","-0,00021502464068956","3000"
"1609","0,001304297959607","0,001827979854911","-0,000523681895304","3000"
"1617","0,0002523401647915","3,288367369774E-05","0,00021945649109376","3000"
"1624","7,223636061096E-05","0,0001818674182029","-0,00010963105759194","3000"
"1632","8,083849190081E-05","0,0001114383494766","-3,059985757579E-05","3000"
"1639","0,0003898052837258","0,000203089891404","0,0001867153923218","3000"
"1647","0,0001080233671186","4,370519891473E-05","6,431816820387E-05","3000"
"1654","7,091032935638E-05","0,000209765605422","-0,00013885527606562","3000"
"1662","0,0001402551209606","0,000372519468763","-0,0002322643478024","3000"
"1670","0,0001579805989748","0,000456854179546","-0,0002988735805712","3000"
"1677","3,79485697587E-05","5,894021764617E-05","-2,099164788747E-05","3000"
"1685","9,329872017109E-05","1,205728700252E-05","8,124143316857E-05","3000"
"1693","0,001614537493417","0,001499433956918","0,000115103536499","3000"
"1701","0,0002177860137139","0,0002250967138965","-7,31070018260001E-06","3000"
"1709","0,001544182472128","0,001650371518909","-0,000106189046781","3000"
"1716","3,630641271603E-06","6,386359040385E-05","-6,0232949132247E-05","3000"
"1724","0,0002708238049089","0,0003601165784262","-8,92927735173E-05","3000"
"1732","2,390282404931E-05","0,0002583340862125","-0,00023443126216319","3000"
"1740","7,581954673957E-05","0,0002854802776942","-0,00020966073095463","3000"
"1748","0,0001867870328049","0,0002688775719007","-8,20905390958E-05","3000"
"1756","7,108638624517E-05","4,723485691405E-06","6,6362900553765E-05","3000"
"1765","3,525780220062E-05","6,332490997317E-05","-2,806710777255E-05","3000"
"1773","5,392447171246E-05","3,838641394818E-05","1,553805776428E-05","3000"
"1781","0,0004486758174803","5,042794192298E-05","0,00039824787555732","3000"
"1789","0,00116062454059","0,001654029144255","-0,000493404603665","3000"
"1797","0,000189227815308","5,63016195083E-05","0,0001329261957997","3000"
"1806","8,54503666754E-05","1,428859088486E-05","7,116177579054E-05","3000"
"1814","8,724431763655E-05","4,999883661315E-05","3,72454810234E-05","3000"
"1822","6,831409173341E-05","0,0002266351360692","-0,00015832104433579","3000"
"1831","0,00159048284845","0,00148241472154","0,00010806812691","3000"
"1839","2,134790407016E-05","4,331943134583E-05","-2,197152727567E-05","3000"
"1848","5,24055321924E-05","8,578481504991E-05","-3,337928285751E-05","3000"
"1856","2,768746275189E-05","1,6339524243E-05","1,134793850889E-05","3000"
"1865","0,0004299419445905","8,635032576612E-05","0,00034359161882438","3000"
"1873","0,001130172890619","0,001684002912837","-0,000553830022218","3000"
"1882","3,773564992954E-05","3,678939404674E-06","3,4056710524866E-05","3000"
"1891","0,0002276342860913","7,345247226468E-05","0,00015418181382662","3000"
"1900","0,0001656223433304","0,0001675029369084","-1,88059357799999E-06","3000"
"1908","0,0001929533534253","0,0002132357176143","-2,0282364189E-05","3000"
"1917","0,0001541730010389","5,628347073796E-05","9,788953030094E-05","3000"
"1926","1,973121780499E-05","0,0001078287562644","-8,809753845941E-05","3000"
"1935","0,0001584523693854","2,482750248554E-05","0,00013362486689986","3000"
"1944","2,407857584097E-06","0,0001561970462194","-0,000153789188635303","3000"
"1953","9,578712446971E-05","1,650172293445E-07","9,56221072403655E-05","3000"
"1962","4,560795879957E-06","3,011632218816E-05","-2,5555526308203E-05","3000"
"1971","0,0001667777726574","1,775740387041E-05","0,00014902036878699","3000"
"1980","0,0001829026538425","0,0001797962811322","3,10637271029999E-06","3000"
"1989","0,0004230293296717","5,276779394118E-05","0,00037026153573052","3000"
"1998","2,964942074097E-05","3,615079247719E-06","2,6034341493251E-05","3000"
"2007","9,139045874926E-05","2,195108926295E-06","8,9195349822965E-05","3000"
"2017","0,001335183297226","0,001380226861496","-4,50435642699999E-05","3000"
"2026","0,000241610083763","0,0001042810165726","0,0001373290671904","3000"
"2035","0,0002111449817609","5,276826712897E-05","0,00015837671463193","3000"
"2045","4,619810755029E-05","8,298442838042E-05","-3,678632083013E-05","3000"
"2054","0,0002354833057567","0,0001249149946034","0,0001105683111533","3000"
"2064","6,995166332145E-05","0,0002145862981549","-0,00014463463483345","3000"
"2073","1,458486117015E-05","0,0001336491885685","-0,00011906432739835","3000"
"2083","0,001185737103587","0,001489501849919","-0,000303764746332","3000"
"2092","0,0001026101554893","0,0001470219117856","-4,44117562963E-05","3000"
"2102","0,0001206341182882","0,0001325252571889","-1,18911389007E-05","3000"
"2112","5,696275130651E-07","1,515457622787E-05","-1,45849487148049E-05","3000"
"2122","4,730976091321E-05","3,509038334322E-05","1,221937756999E-05","3000"
"2131","0,001223325155356","0,001386218770084","-0,000162893614728","3000"
"2141","0,001815855027404","0,001317715664621","0,000498139362783","3000"
"2151","0,000276109957873","0,0001131981400926","0,0001629118177804","3000"
"2161","0,001352929166173","0,001484235691018","-0,000131306524845","3000"
"2171","1,307219152726E-06","0,000113155748816","-0,000111848529663274","3000"
"2181","0,0002480897164255","5,835979342782E-05","0,00018972992299768","3000"
"2191","4,920373846109E-05","5,94171630663E-06","4,326202215446E-05","3000"
"2201","0,0003520931826908","2,732691633311E-05","0,00032476626635769","3000"
"2211","0,0001810516065902","3,656975739299E-05","0,00014448184919721","3000"
"2222","0,0004042441199174","0,0001041283388598","0,0003001157810576","3000"
"2232","5,680985645784E-05","5,353603980811E-05","3,27381664973E-06","3000"
"2242","0,0004227927781234","0,0002061051313547","0,0002166876467687","3000"
"2253","0,0001582199326006","0,000141725651406","1,64942811946E-05","3000"
"2263","0,0001659778166931","8,154084937723E-05","8,443696731587E-05","3000"
"2273","0,001382368066655","0,00131175906259","7,0609004065E-05","3000"
"2284","8,782427825383E-05","2,840303033014E-05","5,942124792369E-05","3000"
"2294","0,0003312981106192","0,0003162777430991","1,50203675201E-05","3000"
"2305","0,000112553777429","6,723391515909E-05","4,531986226991E-05","3000"
"2316","0,0001674906760912","5,210337321725E-05","0,00011538730287395","3000"
"2326","0,0001210342667554","8,457455518959E-05","3,645971156581E-05","3000"
"2337","1,348617787119E-05","0,0001736947422271","-0,00016020856435591","3000"
"2348","0,0004540760377382","0,0002441422085301","0,0002099338292081","3000"
"2359","0,0002043490591002","0,0001373011628576","6,70478962426E-05","3000"
"2370","0,0002660115420461","0,000105489691525","0,0001605218505211","3000"
"2381","0,001711870672136","0,00136223528606","0,000349635386076","3000"
"2392","0,0004214536697941","0,0002842732429541","0,00013718042684","3000"
"2403","0,0001166895566421","9,776247175607E-05","1,892708488603E-05","3000"
"2414","8,031050506734E-05","4,378020284263E-05","3,653030222471E-05","3000"
"2425","0,0002421905910815","0,0002472517848091","-5,06119372760001E-06","3000"
"2436","0,0005831827979659","0,0001115067817904","0,0004716760161755","3000"
"2447","0,0014212982624","0,001433574857905","-1,2276595505E-05","3000"
"2459","0,001377069214396","0,001415366845776","-3,829763138E-05","3000"
"2470","1,731423808662E-05","9,557485657658E-05","-7,826061848996E-05","3000"
"2481","0,0001741096586519","1,741007100454E-05","0,00015669958764736","3000"
"2493","5,484489075081E-05","2,208337107426E-05","3,276151967655E-05","3000"
"2504","0,0004582378149047","1,334184520766E-05","0,00044489596969704","3000"
"2516","0,0001782037683118","0,0001439357620283","3,42680062835E-05","3000"
"2528","3,918287149776E-05","1,027923104736E-05","2,89036404504E-05","3000"
"2539","0,001117402670795","0,001154453092326","-3,70504215310001E-05","3000"
"2551","0,0009745020606605","0,001041908978851","-6,74069181905001E-05","3000"
"2563","8,623835955662E-05","3,457683482859E-05","5,166152472803E-05","3000"
"2575","1,178815695197E-05","7,620714957285E-05","-6,441899262088E-05","3000"
"2586","0,0001106821988869","0,0001332347046966","-2,25525058097E-05","3000"
"2598","3,236827609226E-05","5,705644530518E-05","-2,468816921292E-05","3000"
"2610","0,0003073196227664","5,842402918973E-05","0,00024889559357667","3000"
"2622","0,000469557944264","3,839504913269E-05","0,00043116289513131","3000"
"2635","0,0001922317123252","0,0001002117478427","9,20199644825E-05","3000"
"2647","0,001095761596487","0,001181244438397","-8,54828419100001E-05","3000"
"2659","0,001128092298614","0,001028832761869","9,9259536745E-05","3000"
"2671","0,0009622812104618","0,001205751002078","-0,0002434697916162","3000"
"2684","0,0005888925113671","0,0001067482367053","0,0004821442746618","3000"
"2696","0,0002070870205345","6,216727640728E-05","0,00014491974412722","3000"
"2708","0,0002650065277821","9,930480466378E-05","0,00016570172311832","3000"
"2721","0,0001196058704844","0,0001896912758668","-7,00854053824E-05","3000"
"2733","0,0001542573446696","7,125555047299E-05","8,300179419661E-05","3000"
"2746","0,0003930024313485","0,0002762337014645","0,000116768729884","3000"
"2759","0,000231646703981","2,888414969003E-06","0,000228758289011997","3000"
"2772","0,0001132323449999","9,039622195789E-06","0,000104192722804111","3000"
"2784","0,0001818894540257","6,045088668172E-05","0,00012143856734398","3000"
"2797","0,001145297895561","0,0010905849077","5,4712987861E-05","3000"
"2810","0,0002988962903681","0,000123977000348","0,0001749192900201","3000"
"2823","4,351927428867E-05","5,915577287286E-05","-1,563649858419E-05","3000"
"2836","0,0006622182004365","0,0001031570527172","0,0005590611477193","3000"
"2849","0,000162702834565","0,0001267814259578","3,59214086072E-05","3000"
"2862","0,000550655088776","5,521987189025E-05","0,00049543521688575","3000"
"2876","0,0002212242728565","3,205834587903E-05","0,00018916592697747","3000"
"2889","0,0001226920372992","0,0002078272810882","-8,5135243789E-05","3000"
"2902","0,0005727959115663","0,0002175514320556","0,0003552444795107","3000"
"2916","0,0002440702028071","5,814357851105E-05","0,00018592662429605","3000"
"2929","0,0001633114866413","0,0002107258603091","-4,74143736678E-05","3000"
"2943","0,0001870545119324","8,543336201609E-05","0,00010162114991631","3000"
"2956","0,0008459377980748","8,636529184752E-05","0,00075957250622728","3000"
"2970","0,0001815526939809","6,696029225859E-05","0,00011459240172231","3000"
"2984","0,0001166901298286","6,044944410878E-05","5,624068571982E-05","3000"
"2997","0,0001553043647136","0,0001301167705186","2,5187594195E-05","3000"
"3011","0,00100444063797","0,00100444063797","0","5000"
"3025","0,0003123191162602","0,0003123191162602","0","5000"
"3039","6,338178890051E-05","6,338178890051E-05","0","5000"
"3053","0,000139882917215","0,000139882917215","0","5000"
"3067","0,0009874797828296","0,0009874797828296","0","5000"
"3081","7,618758294851E-05","7,618758294851E-05","0","5000"
"3096","9,860652102651E-06","9,860652102651E-06","0","5000"
"3110","0,0001300936032031","0,0001300936032031","0","5000"
"3124","3,844818623832E-05","3,844818623832E-05","0","5000"
"3139","0,0002299612377286","0,0002299612377286","0","5000"
"3153","7,859443537727E-05","7,859443537727E-05","0","5000"
"3168","8,924335373512E-06","8,924335373512E-06","0","5000"
"3182","0,0001299356882572","0,0001299356882572","0","5000"
"3197","0,0001028587036904","0,0001028587036904","0","5000"
"3212","4,81591088384E-05","4,81591088384E-05","0","5000"
"3227","7,945908706296E-05","7,945908706296E-05","0","5000"
"3242","2,006395930109E-05","2,006395930109E-05","0","5000"
"3257","0,001355446018005","0,001355446018005","0","5000"
"3272","0,0001306446454187","0,0001306446454187","0","5000"
"3287","3,875790820671E-05","3,875790820671E-05","0","5000"
"3302","4,612873150217E-05","4,612873150217E-05","0","5000"
"3317","0,0002986174710665","0,0002986174710665","0","5000"
"3332","0,0002374292875177","0,0002374292875177","0","5000"
"3348","0,0002421549313675","0,0002421549313675","0","5000"
"3363","0,0001151082703534","0,0001151082703534","0","5000"
"3379","2,905223262171E-05","2,905223262171E-05","0","5000"
"3394","1,384253121022E-05","1,384253121022E-05","0","5000"
"3410","1,396713933375E-05","1,396713933375E-05","0","5000"
"3426","5,265775508936E-05","5,265775508936E-05","0","5000"
"3442","0,0001371797182968","0,0001371797182968","0","5000"
"3458","0,0002580031766937","0,0002580031766937","0","5000"
"3474","2,26798190053E-05","2,26798190053E-05","0","5000"
"3490","0,0002199626587477","0,0002199626587477","0","5000"
"3506","0,0001282771895751","0,0001282771895751","0","5000"
"3522","5,889153041287E-05","5,889153041287E-05","0","5000"
"3538","2,552779862498E-05","2,552779862498E-05","0","5000"
"3554","9,027718237426E-05","9,027718237426E-05","0","5000"
"3571","0,00100199185033","0,00100199185033","0","5000"
"3587","8,17366769416E-05","8,17366769416E-05","0","5000"
"3604","6,579324828991E-05","6,579324828991E-05","0","5000"
"3621","0,0002609704679829","0,0002609704679829","0","5000"
"3637","0,001016751728068","0,001016751728068","0","5000"
"3654","0,0001544142932728","0,0001544142932728","0","5000"
"3671","0,001179405113673","0,001179405113673","0","5000"
"3688","5,938702870508E-05","5,938702870508E-05","0","5000"
"3705","1,480076354988E-05","1,480076354988E-05","0","5000"
"3722","0,0001106210343751","0,0001106210343751","0","5000"
"3739","0,0009913456130639","0,0009913456130639","0","5000"
"3757","3,279776031847E-05","3,279776031847E-05","0","5000"
"3774","0,000133399011407","0,000133399011407","0","5000"
"3791","0,0001475409382955","0,0001475409382955","0","5000"
"3809","5,110448682755E-05","5,110448682755E-05","0","5000"
"3826","7,28209130261E-05","7,28209130261E-05","0","5000"
"3844","8,503776694518E-05","8,503776694518E-05","0","5000"
"3862","0,0001887114063531","0,0001887114063531","0","5000"
"3880","0,0003876044150147","0,0003876044150147","0","5000"
"3898","8,290071247737E-05","8,290071247737E-05","0","5000"
"3916","9,897044087576E-05","9,897044087576E-05","0","5000"
"3934","3,577006933616E-05","3,577006933616E-05","0","5000"
"3952","6,385061556108E-05","6,385061556108E-05","0","5000"
"3970","0,0001388968665095","0,0001388968665095","0","5000"
"3988","0,0002627230362667","0,0002627230362667","0","5000"
"4007","0,000957194553946","0,000957194553946","0","5000"
"4025","0,0001042834598542","0,0001042834598542","0","5000"
"4044","2,688101948501E-05","2,688101948501E-05","0","5000"
"4063","5,495063154139E-06","5,495063154139E-06","0","5000"
"4081","0,00022244139209","0,00022244139209","0","5000"
"4100","0,0002300201592068","0,0002300201592068","0","5000"
"4119","2,135547204323E-05","2,135547204323E-05","0","5000"
"4138","0,0002052093836738","0,0002052093836738","0","5000"
"4157","0,0009804147383598","0,0009804147383598","0","5000"
"4176","0,0002798084252773","0,0002798084252773","0","5000"
"4196","0,0001019942736382","0,0001019942736382","0","5000"
"4215","5,582372940466E-05","5,582372940466E-05","0","5000"
"4235","2,778171668496E-05","2,778171668496E-05","0","5000"
"4254","0,0002579940772813","0,0002579940772813","0","5000"
"4274","0,0001531241309275","0,0001531241309275","0","5000"
"4294","0,0002665485066299","0,0002665485066299","0","5000"
"4313","3,006667917077E-05","3,006667917077E-05","0","5000"
"4333","4,719995469846E-05","4,719995469846E-05","0","5000"
"4353","1,689738182412E-05","1,689738182412E-05","0","5000"
"4373","0,0009208833305129","0,0009208833305129","0","5000"
"4394","6,040612581045E-07","6,040612581045E-07","0","5000"
"4414","0,0001487857263295","0,0001487857263295","0","5000"
"4434","4,345295981402E-05","4,345295981402E-05","0","5000"
"4455","5,502789928926E-05","5,502789928926E-05","0","5000"
"4475","9,912428451216E-05","9,912428451216E-05","0","5000"
"4496","0,0002269808259758","0,0002269808259758","0","5000"
"4517","0,000781558499033","0,000781558499033","0","5000"
"4538","6,45963875545E-05","6,45963875545E-05","0","5000"
"4559","0,0001880550453373","0,0001880550453373","0","5000"
"4580","1,328324039952E-06","1,328324039952E-06","0","5000"
"4601","9,524478445732E-05","9,524478445732E-05","0","5000"
"4622","0,0002658517006302","0,0002658517006302","0","5000"
"4643","0,000894457609157","0,000894457609157","0","5000"
"4665","4,425325629727E-05","4,425325629727E-05","0","5000"
"4686","4,653946082068E-07","4,653946082068E-07","0","5000"
"4708","0,0001538861102688","0,0001538861102688","0","5000"
"4730","0,0004058769837093","0,0004058769837093","0","5000"
"4752","0,0002798736955644","0,0002798736955644","0","5000"
"4774","6,377032348315E-05","6,377032348315E-05","0","5000"
"4796","5,223088267397E-05","5,223088267397E-05","0","5000"
"4818","0,0004321901958284","0,0004321901958284","0","5000"
"4840","0,0001273508662852","0,0001273508662852","0","5000"
"4862","0,0004356035077101","0,0004356035077101","0","5000"
"4885","0,0001601783068843","0,0001601783068843","0","5000"
"4907","0,0001845229892937","0,0001845229892937","0","5000"
"4930","0,0003520729117961","0,0003520729117961","0","5000"
"4953","4,466768428145E-05","4,466768428145E-05","0","5000"
"4976","2,515949286375E-05","2,515949286375E-05","0","5000"
"4999","0,001065122619929","0,001065122619929","0","5000"
"5022","3,746430522336E-05","3,746430522336E-05","0","5000"
